Category,Secondary Category,Tertiary Categories,Rarity,Attunement,Item,Cost (GP)
Magic Items,Scroll,Enchantment (4th Level Spell),Rare,NA,Spell Scroll of Charm Monster,
Magic Items,Scroll,Enchantment (4th Level Spell),Rare,NA,Spell Scroll of Compulsion,
Magic Items,Scroll,Enchantment (4th Level Spell),Rare,NA,Spell Scroll of Confusion,
Magic Items,Scroll,Conjuration (4th Level Spell),Rare,NA,Spell Scroll of Conjure Minor Elementals,
Magic Items,Scroll,Conjuration (4th Level Spell),Rare,NA,Spell Scroll of Conjure Woodland Beings,
Magic Items,Scroll,Transmutation (4th Level Spell),Rare,NA,Spell Scroll of Control Water,
Magic Items,Scroll,Abjuration (4th Level Spell),Rare,NA,Spell Scroll of Death Ward,
Magic Items,Scroll,Conjuration (4th Level Spell),Rare,NA,Spell Scroll of Dimension Door,
Magic Items,Scroll,Divination (4th Level Spell),Rare,NA,Spell Scroll of Divination,
Magic Items,Scroll,Enchantment (4th Level Spell),Rare,NA,Spell Scroll of Dominate Beast,
Magic Items,Scroll,Transmutation (4th Level Spell),Rare,NA,Spell Scroll of Elemental Bane,
Magic Items,Scroll,Conjuration (4th Level Spell),Rare,NA,Spell Scroll of Evard's Black Tentacle,
Magic Items,Scroll,Transmutation (4th Level Spell),Rare,NA,Spell Scroll of Fabricate,
Magic Items,Scroll,Conjuration (4th Level Spell),Rare,NA,Spell Scroll of Faithful Hound,
Magic Items,Scroll,Conjuration (4th Level Spell),Rare,NA,Spell Scroll of Find Greater Steed,
Magic Items,Scroll,Evocation (4th Level Spell),Rare,NA,Spell Scroll of Fire Shield,
Magic Items,Scroll,Abjuration (4th Level Spell),Rare,NA,Spell Scroll of Freedom of Movement,
Magic Items,Scroll,Conjuration (4th Level Spell),Rare,NA,Spell Scroll of Galder's Speedy Courier,
Magic Items,Scroll,Transmutation (4th Level Spell),Rare,NA,Spell Scroll of Giant Insect,
Magic Items,Scroll,Conjuration (4th Level Spell),Rare,NA,Spell Scroll of Grasping Vine,
Magic Items,Scroll,Evocation;Dunamancy (4th Level Spell),Rare,NA,Spell Scroll of Gravity Sinkhole,
Magic Items,Scroll,Illusion (4th Level Spell),Rare,NA,Spell Scroll of Greater Invisibility,
Magic Items,Scroll,Conjuration (4th Level Spell),Rare,NA,Spell Scroll of Guardian of Faith,
Magic Items,Scroll,Transmutation (4th Level Spell),Rare,NA,Spell Scroll of Guardian of Nature,
Magic Items,Scroll,Illusion (4th Level Spell),Rare,NA,Spell Scroll of Hallucinatory Terrain,
Magic Items,Scroll,Evocation (4th Level Spell),Rare,NA,Spell Scroll of Ice Storm,
Magic Items,Scroll,Conjuration (4th Level Spell),Rare,NA,Spell Scroll of Leomund's Secret Chest,
Magic Items,Scroll,Divination (4th Level Spell),Rare,NA,Spell Scroll of Locate Creature,
Magic Items,Scroll,Conjuration (4th Level Spell),Rare,NA,Spell Scroll of Mordenkaiene's Faithful Hound,
Magic Items,Scroll,Abjuration (4th Level Spell),Rare,NA,Spell Scroll of Mordenkaiene's Private Sanctum,
Magic Items,Scroll,Evocation (4th Level Spell),Rare,NA,Spell Scroll of Otiluke's Resilient Sphere,
Magic Items,Scroll,Illusion (4th Level Spell),Rare,NA,Spell Scroll of Phantasmal Killer,
Magic Items,Scroll,Transmutation (4th Level Spell),Rare,NA,Spell Scroll of Polymorph,
Magic Items,Scroll,Abjuration (4th Level Spell),Rare,NA,Spell Scroll of Private Sanctum,
Magic Items,Scroll,Enchantment (4th Level Spell),Rare,NA,Spell Scroll of Raulothim's Psychic Lance,
Magic Items,Scroll,Evocation (4th Level Spell),Rare,NA,Spell Scroll of Resilient Sphere,
Magic Items,Scroll,Conjuration (4th Level Spell),Rare,NA,Spell Scroll of Secret Chest,
Magic Items,Scroll,Necromancy (4th Level Spell),Rare,NA,Spell Scroll of Shadow of Moil,
Magic Items,Scroll,Evocation (4th Level Spell),Rare,NA,Spell Scroll of Sickening Radiance,
Magic Items,Scroll,Evocation (4th Level Spell),Rare,NA,Spell Scroll of Staggering Smite,
Magic Items,Scroll,Transmutation (4th Level Spell),Rare,NA,Spell Scroll of Stone Shape,
Magic Items,Scroll,Abjuration (4th Level Spell),Rare,NA,Spell Scroll of Stoneskin,
Magic Items,Scroll,Evocation (4th Level Spell),Rare,NA,Spell Scroll of Storm Sphere,
Magic Items,Scroll,Conjuration (4th Level Spell),Rare,NA,Spell Scroll of Summon Aberration,
Magic Items,Scroll,Conjuration (4th Level Spell),Rare,NA,Spell Scroll of Summon Construct,
Magic Items,Scroll,Conjuration (4th Level Spell),Rare,NA,Spell Scroll of Summon Elemental,
Magic Items,Scroll,Conjuration (4th Level Spell),Rare,NA,Spell Scroll of Summon Greater Demon,
Magic Items,Scroll,Evocation (4th Level Spell),Rare,NA,Spell Scroll of Vitriolic Sphere,
Magic Items,Scroll,Evocation (4th Level Spell),Rare,NA,Spell Scroll of Wall of Fire,
Magic Items,Scroll,Conjuration (4th Level Spell),Rare,NA,Spell Scroll of Watery Sphere,
Magic Items,Scroll,Transmutation (5th Level Spell),Rare,NA,Spell Scroll of Animate Objects,
Magic Items,Scroll,Abjuration (5th Level Spell),Rare,NA,Spell Scroll of Antilife Shell,
Magic Items,Scroll,Evocation (5th Level Spell),Rare,NA,Spell Scroll of Arcane Hand,
Magic Items,Scroll,Transmutation (5th Level Spell),Rare,NA,Spell Scroll of Awaken,
Magic Items,Scroll,Abjuration (5th Level Spell),Rare,NA,Spell Scroll of Banishing Smite,
Magic Items,Scroll,Evocation (5th Level Spell),Rare,NA,Spell Scroll of Bigby's Hand,
Magic Items,Scroll,Abjuration (5th Level Spell),Rare,NA,Spell Scroll of Circle of Power,
Magic Items,Scroll,Conjuration (5th Level Spell),Rare,NA,Spell Scroll of Cloudkill,
Magic Items,Scroll,Divination (5th Level Spell),Rare,NA,Spell Scroll of Commune,
Magic Items,Scroll,Divination (5th Level Spell),Rare,NA,Spell Scroll of Commune with Nature,
Magic Items,Scroll,Evocation (5th Level Spell),Rare,NA,Spell Scroll of Cone of Cold,
Magic Items,Scroll,Conjuration (5th Level Spell),Rare,NA,Spell Scroll of Conjure Elemental,
Magic Items,Scroll,Conjuration (5th Level Spell),Rare,NA,Spell Scroll of Conjure Volley,
Magic Items,Scroll,Divination (5th Level Spell),Rare,NA,Spell Scroll of Contact Other Plane,
Magic Items,Scroll,Necromancy (5th Level Spell),Rare,NA,Spell Scroll of Contagion,
Magic Items,Scroll,Transmutation (5th Level Spell),Rare,NA,Spell Scroll of Control Winds,
Magic Items,Scroll,Illusion (5th Level Spell),Rare,NA,Spell Scroll of Creation,
Magic Items,Scroll,Necromancy (5th Level Spell),Rare,NA,Spell Scroll of Danse Macabre,
Magic Items,Scroll,Evocation (5th Level Spell),Rare,NA,Spell Scroll of Dawn,
Magic Items,Scroll,Evocation (5th Level Spell),Rare,NA,Spell Scroll of Destructive Wave,
Magic Items,Scroll,Abjuration (5th Level Spell),Rare,NA,Spell Scroll of Dispel Evil and Good,
Magic Items,Scroll,Enchantment (5th Level Spell),Rare,NA,Spell Scroll of Dominate Person,
Magic Items,Scroll,Illusion (5th Level Spell),Rare,NA,Spell Scroll of Dream,
Magic Items,Scroll,Necromancy (5th Level Spell),Rare,NA,Spell Scroll of Enervation,
Magic Items,Scroll,Conjuration (5th Level Spell),Rare,NA,Spell Scroll of Far Step,
Magic Items,Scroll,Evocation (5th Level Spell),Rare,NA,Spell Scroll of Flame Strike,
Magic Items,Scroll,Enchantment (5th Level Spell),Rare,NA,Spell Scroll of Geas,
Magic Items,Scroll,Abjuration (5th Level Spell),Rare,NA,Spell Scroll of Greater Restoration,
Magic Items,Scroll,Evocation (5th Level Spell),Rare,NA,Spell Scroll of Hallow,
Magic Items,Scroll,Enchantment (5th Level Spell),Rare,NA,Spell Scroll of Hold Monster,
Magic Items,Scroll,Evocation (5th Level Spell),Rare,NA,Spell Scroll of Holy Weapon,
Magic Items,Scroll,Evocation (5th Level Spell),Rare,NA,Spell Scroll of Immolation,
Magic Items,Scroll,Conjuration (5th Level Spell),Rare,NA,Spell Scroll of Infernal Calling,
Magic Items,Scroll,Conjuration (5th Level Spell),Rare,NA,Spell Scroll of Insect Plague,
Magic Items,Scroll,Divination (5th Level Spell),Rare,NA,Spell Scroll of Legend Lore,
Magic Items,Scroll,Evocation (5th Level Spell),Rare,NA,Spell Scroll of Maelstrom,
Magic Items,Scroll,Evocation (5th Level Spell),Rare,NA,Spell Scroll of Mass Cure Wounds,
Magic Items,Scroll,Illusion (5th Level Spell),Rare,NA,Spell Scroll of Mislead,
Magic Items,Scroll,Enchantment (5th Level Spell),Rare,NA,Spell Scroll of Modify Memory,
Magic Items,Scroll,Necromancy (5th Level Spell),Rare,NA,Spell Scroll of Negative Energy Flood,
Magic Items,Scroll,Transmutation (5th Level Spell),Rare,NA,Spell Scroll of Passwall,
Magic Items,Scroll,Abjuration (5th Level Spell),Rare,NA,Spell Scroll of Planar Binding,
Magic Items,Scroll,Necromancy (5th Level Spell),Rare,NA,Spell Scroll of Raise Dead,
Magic Items,Scroll,Divination (5th Level Spell),Rare,NA,Spell Scroll of Rary's Telepathic Bond,
Magic Items,Scroll,Transmutation (5th Level Spell),Rare,NA,Spell Scroll of Reincarnate,
Magic Items,Scroll,Divination (5th Level Spell),Rare,NA,Spell Scroll of Scrying,
Magic Items,Scroll,Illusion (5th Level Spell),Rare,NA,Spell Scroll of Seeming,
Magic Items,Scroll,Transmutation (5th Level Spell),Rare,NA,Spell Scroll of Skill Empowerment,
Magic Items,Scroll,Conjuration (5th Level Spell),Rare,NA,Spell Scroll of Steel Wind Strike,
Magic Items,Scroll,Conjuration (5th Level Spell),Rare,NA,Spell Scroll of Summon Celestial,
Magic Items,Scroll,Conjuration (5th Level Spell),Rare,NA,Spell Scroll of Summon Draconic Spirit,
Magic Items,Scroll,Transmutation (5th Level Spell),Rare,NA,Spell Scroll of Swift Quiver,
Magic Items,Scroll,Enchantment (5th Level Spell),Rare,NA,Spell Scroll of Synaptic Static,
Magic Items,Scroll,Transmutation (5th Level Spell),Rare,NA,Spell Scroll of Telekinesis,
Magic Items,Scroll,Divination (5th Level Spell),Rare,NA,Spell Scroll of Telepathic Bond,
Magic Items,Scroll,Conjuration (5th Level Spell),Rare,NA,Spell Scroll of Teleportation Circle,
Magic Items,Scroll,Transmutation;Dunamancy (5th Level Spell),Rare,NA,Spell Scroll of Temporal Shunt,
Magic Items,Scroll,Transmutation (5th Level Spell),Rare,NA,Spell Scroll of Transmute Rock,
Magic Items,Scroll,Conjuration (5th Level Spell),Rare,NA,Spell Scroll of Tree Stride,
Magic Items,Scroll,Evocation (5th Level Spell),Rare,NA,Spell Scroll of Wall of Force,
Magic Items,Scroll,Evocation (5th Level Spell),Rare,NA,Spell Scroll of Wall of Light,
Magic Items,Scroll,Evocation (5th Level Spell),Rare,NA,Spell Scroll of Wall of Stone,
Magic Items,Scroll,Evocation (5th Level Spell),Rare,NA,Spell Scroll of Wrath of Nature,
Magic Items,Scroll,Conjuration (6th Level Spell),Very Rare,NA,Spell Scroll of Arcane Gate,
Magic Items,Scroll,Evocation (6th Level Spell),Very Rare,NA,Spell Scroll of Blade Barrier,
Magic Items,Scroll,Transmutation (6th Level Spell),Very Rare,NA,Spell Scroll of Bones of the Earth,
Magic Items,Scroll,Evocation (6th Level Spell),Very Rare,NA,Spell Scroll of Chain Lightning,
Magic Items,Scroll,Necromancy (6th Level Spell),Very Rare,NA,Spell Scroll of Circle of Death,
Magic Items,Scroll,Conjuration (6th Level Spell),Very Rare,NA,Spell Scroll of Conjure Fey,
Magic Items,Scroll,Evocation (6th Level Spell),Very Rare,NA,Spell Scroll of Contingency,
Magic Items,Scroll,Transmutation (6th Level Spell),Very Rare,NA,Spell Scroll of Create Homunculus,
Magic Items,Scroll,Necromancy (6th Level Spell),Very Rare,NA,Spell Scroll of Create Undead,
Magic Items,Scroll,Transmutation (6th Level Spell),Very Rare,NA,Spell Scroll of Disintegrate,
Magic Items,Scroll,Conjuration (6th Level Spell),Very Rare,NA,Spell Scroll of Drawmij's Instant Summons,
Magic Items,Scroll,Abjuration (6th Level Spell),Very Rare,NA,Spell Scroll of Druid Grove,
Magic Items,Scroll,Necromancy (6th Level Spell),Very Rare,NA,Spell Scroll of Eyebite,
Magic Items,Scroll,Divination (6th Level Spell),Very Rare,NA,Spell Scroll of Find the Path,
Magic Items,Scroll,Abjuration (6th Level Spell),Very Rare,NA,Spell Scroll of Fizban's Platinum Shield,
Magic Items,Scroll,Transmutation (6th Level Spell),Very Rare,NA,Spell Scroll of Flesh to Stone,
Magic Items,Scroll,Abjuration (6th Level Spell),Very Rare,NA,Spell Scroll of Forbiddance,
Magic Items,Scroll,Evocation (6th Level Spell),Very Rare,NA,Spell Scroll of Freezing Sphere,
Magic Items,Scroll,Abjuration (6th Level Spell),Very Rare,NA,Spell Scroll of Globe of Invulnerability,
Magic Items,Scroll,Evocation;Dunamancy (6th Level Spell),Very Rare,NA,Spell Scroll of Gravity Fissure,
Magic Items,Scroll,Abjuration (6th Level Spell),Very Rare,NA,Spell Scroll of Guards and Wards,
Magic Items,Scroll,Necromancy (6th Level Spell),Very Rare,NA,Spell Scroll of Harm,
Magic Items,Scroll,Evocation (6th Level Spell),Very Rare,NA,Spell Scroll of Heal,
Magic Items,Scroll,Conjuration (6th Level Spell),Very Rare,NA,Spell Scroll of Heroes' Feast,
Magic Items,Scroll,Conjuration (6th Level Spell),Very Rare,NA,Spell Scroll of Instant Summons,
Magic Items,Scroll,Transmutation (6th Level Spell),Very Rare,NA,Spell Scroll of Investiture of Flame,
Magic Items,Scroll,Transmutation (6th Level Spell),Very Rare,NA,Spell Scroll of Investiture of Ice,
Magic Items,Scroll,Transmutation (6th Level Spell),Very Rare,NA,Spell Scroll of Investiture of Stone,
Magic Items,Scroll,Transmutation (6th Level Spell),Very Rare,NA,Spell Scroll of Investiture of Wind,
Magic Items,Scroll,Necromancy (6th Level Spell),Very Rare,NA,Spell Scroll of Magic Jar,
Magic Items,Scroll,Enchantment (6th Level Spell),Very Rare,NA,Spell Scroll of Mass Suggestion,
Magic Items,Scroll,Illusion (6th Level Spell),Very Rare,NA,Spell Scroll of Mental Prison,
Magic Items,Scroll,Transmutation (6th Level Spell),Very Rare,NA,Spell Scroll of Move Earth,
Magic Items,Scroll,Evocation (6th Level Spell),Very Rare,NA,Spell Scroll of Otiluke's Freezing Sphere,
Magic Items,Scroll,Enchantment (6th Level Spell),Very Rare,NA,Spell Scroll of Otto's Irresistable Dance,
Magic Items,Scroll,Conjuration (6th Level Spell),Very Rare,NA,Spell Scroll of Planar Ally,
Magic Items,Scroll,Abjuration (6th Level Spell),Very Rare,NA,Spell Scroll of Primordial Ward,
Magic Items,Scroll,Illusion (6th Level Spell),Very Rare,NA,Spell Scroll of Programmed Illusion,
Magic Items,Scroll,Conjuration (6th Level Spell),Very Rare,NA,Spell Scroll of Scatter,
Magic Items,Scroll,Necromancy (6th Level Spell),Very Rare,NA,Spell Scroll of Soul Cage,
Magic Items,Scroll,Conjuration (6th Level Spell),Very Rare,NA,Spell Scroll of Summon Fiend,
Magic Items,Scroll,Evocation (6th Level Spell),Very Rare,NA,Spell Scroll of Sunbeam,
Magic Items,Scroll,Transmutation (6th Level Spell),Very Rare,NA,Spell Scroll of Tasha's Otherworldly Guise,
Magic Items,Scroll,Transmutation (6th Level Spell),Very Rare,NA,Spell Scroll of Tenser's Transformation,
Magic Items,Scroll,Conjuration (6th Level Spell),Very Rare,NA,Spell Scroll of Transport via Plants,
Magic Items,Scroll,Divination (6th Level Spell),Very Rare,NA,Spell Scroll of True Seeing,
Magic Items,Scroll,Evocation (6th Level Spell),Very Rare,NA,Spell Scroll of Wall of Ice,
Magic Items,Scroll,Conjuration (6th Level Spell),Very Rare,NA,Spell Scroll of Wall of Thorns,
Magic Items,Scroll,Transmutation (6th Level Spell),Very Rare,NA,Spell Scroll of Wind Walk,
Magic Items,Scroll,Conjuration (6th Level Spell),Very Rare,NA,Spell Scroll of Word of Recall,
Magic Items,Scroll,Conjuration (7th Level Spell),Very Rare,NA,Spell Scroll of Conjure Celestial,
Magic Items,Scroll,Transmutation (7th Level Spell),Very Rare,NA,Spell Scroll of Create Magen,
Magic Items,Scroll,Evocation (7th Level Spell),Very Rare,NA,Spell Scroll of Crown of Stars,
Magic Items,Scroll,Evocation (7th Level Spell),Very Rare,NA,Spell Scroll of Delayed Blast Fireball,
Magic Items,Scroll,Evocation (7th Level Spell),Very Rare,NA,Spell Scroll of Divine Word,
Magic Items,Scroll,Transmutation (7th Level Spell),Very Rare,NA,Spell Scroll of Draconic Transformation,
Magic Items,Scroll,Conjuration (7th Level Spell),Very Rare,NA,Spell Scroll of Dream of the Blue Veil,
Magic Items,Scroll,Transmutation (7th Level Spell),Very Rare,NA,Spell Scroll of Etherealness,
Magic Items,Scroll,Necromancy (7th Level Spell),Very Rare,NA,Spell Scroll of Finger of Death,
Magic Items,Scroll,Evocation (7th Level Spell),Very Rare,NA,Spell Scroll of Fire Storm,
Magic Items,Scroll,Evocation (7th Level Spell),Very Rare,NA,Spell Scroll of Forcecage,
Magic Items,Scroll,Conjuration (7th Level Spell),Very Rare,NA,Spell Scroll of Magificent Mansion,
Magic Items,Scroll,Illusion (7th Level Spell),Very Rare,NA,Spell Scroll of Mirage Arcane,
Magic Items,Scroll,Evocation (7th Level Spell),Very Rare,NA,Spell Scroll of Mordenkainen's Magnificent Mansion,
Magic Items,Scroll,Conjuration (7th Level Spell),Very Rare,NA,Spell Scroll of Mordenkainen's Sword,
Magic Items,Scroll,Conjuration (7th Level Spell),Very Rare,NA,Spell Scroll of Plane Shift,
Magic Items,Scroll,Enchantment (7th Level Spell),Very Rare,NA,Spell Scroll of Power Word Pain,
Magic Items,Scroll,Evocation (7th Level Spell),Very Rare,NA,Spell Scroll of Prismatic Spray,
Magic Items,Scroll,Illusion (7th Level Spell),Very Rare,NA,Spell Scroll of Project Image,
Magic Items,Scroll,Transmutation (7th Level Spell),Very Rare,NA,Spell Scroll of Regenerate,
Magic Items,Scroll,Necromancy (7th Level Spell),Very Rare,NA,Spell Scroll of Resurrection,
Magic Items,Scroll,Transmutation (7th Level Spell),Very Rare,NA,Spell Scroll of Reverse Gravity,
Magic Items,Scroll,Transmutation (7th Level Spell),Very Rare,NA,Spell Scroll of Sequester,
Magic Items,Scroll,Illusion (7th Level Spell),Very Rare,NA,Spell Scroll of Simulacrum,
Magic Items,Scroll,Abjuration (7th Level Spell),Very Rare,NA,Spell Scroll of Symbol,
Magic Items,Scroll,Conjuration (7th Level Spell),Very Rare,NA,Spell Scroll of Teleport,
Magic Items,Scroll,Conjuration (7th Level Spell),Very Rare,NA,Spell Scroll of Temple of the Gods,
Magic Items,Scroll,Necromancy;Dunamancy (7th Level Spell),Very Rare,NA,Spell Scroll of Tether Essence,
Magic Items,Scroll,Evocation (7th Level Spell),Very Rare,NA,Spell Scroll of Whirlwind,
Magic Items,Scroll,Necromancy (8th Level Spell),Very Rare,NA,Spell Scroll of Abi-Dalzim's Horrid Wilting,
Magic Items,Scroll,Transmutation (8th Level Spell),Very Rare,NA,Spell Scroll of Animal Shapes,
Magic Items,Scroll,Abjuration (8th Level Spell),Very Rare,NA,Spell Scroll of Antimagic Field,
Magic Items,Scroll,Enchantment (8th Level Spell),Very Rare,NA,Spell Scroll of Antipathy/Sympathy,
Magic Items,Scroll,Necromancy (8th Level Spell),Very Rare,NA,Spell Scroll of Clone,
Magic Items,Scroll,Transmutation (8th Level Spell),Very Rare,NA,Spell Scroll of Control Weather,
Magic Items,Scroll,Evocation;Dunamancy (8th Level Spell),Very Rare,NA,Spell Scroll of Dark Star,
Magic Items,Scroll,Conjuration (8th Level Spell),Very Rare,NA,Spell Scroll of Demiplane,
Magic Items,Scroll,Enchantment (8th Level Spell),Very Rare,NA,Spell Scroll of Dominate Monster,
Magic Items,Scroll,Evocation (8th Level Spell),Very Rare,NA,Spell Scroll of Earthquake,
Magic Items,Scroll,Enchantment (8th Level Spell),Very Rare,NA,Spell Scroll of Feeblemind,
Magic Items,Scroll,Transmutation (8th Level Spell),Very Rare,NA,Spell Scroll of Glibness,
Magic Items,Scroll,Abjuration (8th Level Spell),Very Rare,NA,Spell Scroll of Holy Aura,
Magic Items,Scroll,Illusion (8th Level Spell),Very Rare,NA,Spell Scroll of Illusory Dragon,
Magic Items,Scroll,Conjuration (8th Level Spell),Very Rare,NA,Spell Scroll of Incendiary Cloud,
Magic Items,Scroll,Evocation (8th Level Spell),Very Rare,NA,Spell Scroll of Maddening Darkness,
Magic Items,Scroll,Conjuration (8th Level Spell),Very Rare,NA,Spell Scroll of Maze,
Magic Items,Scroll,Conjuration (8th Level Spell),Very Rare,NA,Spell Scroll of Mighty Fortress,
Magic Items,Scroll,Abjuration (8th Level Spell),Very Rare,NA,Spell Scroll of Mind Blank,
Magic Items,Scroll,Enchantment (8th Level Spell),Very Rare,NA,Spell Scroll of Power Word Stun,
Magic Items,Scroll,Conjuration;Dunamancy (8th Level Spell),Very Rare,NA,Spell Scroll of Reality Break,
Magic Items,Scroll,Evocation (8th Level Spell),Very Rare,NA,Spell Scroll of Sunburst,
Magic Items,Scroll,Evocation (8th Level Spell),Very Rare,NA,Spell Scroll of Telepathy,
Magic Items,Scroll,Conjuration (8th Level Spell),Very Rare,NA,Spell Scroll of Tsunami,
